year,month,day,hour,minute,Celsius,PAH,PAH-24,PAH-12,PAH-6,PAH-3,PAH-1,PAH+1,PAH+2,PAH+3,PAH+4,PAH+6,PAH+12,PAH+24
2019,9,26,14,0,15.60555556,8.6,1.8,0,3.1,2.5,7.5,6.8,6.5,6.3,8.5,7.7,0,6.4
2019,9,26,14,15,15.60555556,8.1,1.7,0,2.9,2.3,9,6.3,6.6,6.8,8.5,8.1,0,4.8
2019,9,26,14,30,15.60555556,8,2.8,0,2.5,2.2,10.2,5.7,6.9,7.6,8.2,8.2,6.7,4.2
2019,9,26,14,45,15.60555556,7.4,3.8,0,2.6,3.9,9.4,5.7,6.7,8.4,8,7.9,6.6,4
2019,9,26,15,0,15.7,6.8,4.9,0,3.2,5,8.6,6.5,6.3,8.5,7.9,7.5,0,3.6
2019,9,26,15,15,15.7,6.3,5.9,0,3.2,5.2,8.1,6.6,6.8,8.5,7.6,7.2,0,6.6
2019,9,26,15,30,15.7,5.7,6,0,3.2,5.5,8,6.9,7.6,8.2,7.5,6.9,6.9,10
2019,9,26,15,45,15.7,5.7,6.7,0,3.2,6.3,7.4,6.7,8.4,8,7.6,7.1,6.8,13.9
2019,9,26,16,0,15.7,6.5,7.4,0,3.1,7.5,6.8,6.3,8.5,7.9,7.7,7.2,6.9,17.3
2019,9,26,16,15,15.7,6.6,7.9,0,3.2,9,6.3,6.8,8.5,7.6,8.1,7.2,6.8,14.5
2019,9,26,16,30,15.7,6.9,8.1,0,3.1,10.2,5.7,7.6,8.2,7.5,8.2,7.3,6.5,11.7
2019,9,26,16,45,15.7,6.7,8,0,2.7,9.4,5.7,8.4,8,7.6,7.9,7.1,6.4,8.4
2019,9,26,17,0,15.57222222,6.3,7.7,0,2.5,8.6,6.5,8.5,7.9,7.7,7.5,7.3,6.3,5.4
2019,9,26,17,15,15.57222222,6.8,8.4,0,2.3,8.1,6.6,8.5,7.6,8.1,7.2,7.1,6.4,6.1
2019,9,26,17,30,15.57222222,7.6,9,0,2.2,8,6.9,8.2,7.5,8.2,6.9,6.9,6.1,6.6
2019,9,26,17,45,15.57222222,8.4,8.9,0,3.9,7.4,6.7,8,7.6,7.9,7.1,6.6,5.6,6.9
2019,9,26,18,0,15.44444444,8.5,8.5,0,5,6.8,6.3,7.9,7.7,7.5,7.2,6.5,5.5,7.6
2019,9,26,18,15,15.44444444,8.5,7.3,0,5.2,6.3,6.8,7.6,8.1,7.2,7.2,6.4,5.1,8
2019,9,26,18,30,15.44444444,8.2,6.6,0,5.5,5.7,7.6,7.5,8.2,6.9,7.3,6.5,5.2,8.1
2019,9,26,18,45,15.44444444,8,6.4,0,6.3,5.7,8.4,7.6,7.9,7.1,7.1,6.6,5.6,9
2019,9,26,19,0,15.44444444,7.9,6.8,0,7.5,6.5,8.5,7.7,7.5,7.2,7.3,6.8,5.5,9.7
2019,9,26,19,15,15.44444444,7.6,7.2,4.6,9,6.6,8.5,8.1,7.2,7.2,7.1,7,5.8,9.9
2019,9,26,19,30,15.44444444,7.5,7,4.2,10.2,6.9,8.2,8.2,6.9,7.3,6.9,6.9,6,10.8
2019,9,26,19,45,15.44444444,7.6,6.8,3.8,9.4,6.7,8,7.9,7.1,7.1,6.6,7.1,5.8,10.5
2019,9,26,20,0,15.28333333,7.7,6.6,3.1,8.6,6.3,7.9,7.5,7.2,7.3,6.5,0,5.8,10.5
2019,9,26,20,15,15.28333333,8.1,6.3,2.9,8.1,6.8,7.6,7.2,7.2,7.1,6.4,0,5.8,10.5
2019,9,26,20,30,15.28333333,8.2,6.2,2.5,8,7.6,7.5,6.9,7.3,6.9,6.5,6.7,5.5,10.2
2019,9,26,20,45,15.28333333,7.9,6.3,2.6,7.4,8.4,7.6,7.1,7.1,6.6,6.6,6.6,5.8,10.1
2019,9,26,21,0,15.19444444,7.5,6.1,3.2,6.8,8.5,7.7,7.2,7.3,6.5,6.8,0,5.5,9.6
2019,9,26,21,15,15.19444444,7.2,6.1,3.2,6.3,8.5,8.1,7.2,7.1,6.4,7,0,6.8,9.2
2019,9,26,21,30,15.19444444,6.9,6.2,3.2,5.7,8.2,8.2,7.3,6.9,6.5,6.9,6.9,9.8,8.9
2019,9,26,21,45,15.19444444,7.1,6.3,3.2,5.7,8,7.9,7.1,6.6,6.6,7.1,6.8,10.8,8.9
2019,9,26,22,0,15.19444444,7.2,6.1,3.1,6.5,7.9,7.5,7.3,6.5,6.8,0,6.9,11.3,9
2019,9,26,22,15,15.19444444,7.2,6.2,3.2,6.6,7.6,7.2,7.1,6.4,7,0,6.8,12.6,9.3
2019,9,26,22,30,15.19444444,7.3,6.2,3.1,6.9,7.5,6.9,6.9,6.5,6.9,6.7,6.5,14.7,9.5
2019,9,26,22,45,15.19444444,7.1,6.1,2.7,6.7,7.6,7.1,6.6,6.6,7.1,6.6,6.4,14.8,9.4
2019,9,26,23,0,15.02222222,7.3,6.2,2.5,6.3,7.7,7.2,6.5,6.8,0,0,6.3,13.8,9.1
2019,9,26,23,15,15.02222222,7.1,6.2,2.3,6.8,8.1,7.2,6.4,7,0,0,6.4,12,8.5
2019,9,26,23,30,15.02222222,6.9,6.1,2.2,7.6,8.2,7.3,6.5,6.9,6.7,6.9,6.1,8.2,8.6
2019,9,26,23,45,15.02222222,6.6,6.2,3.9,8.4,7.9,7.1,6.6,7.1,6.6,6.8,5.6,10.3,8.8
2019,9,27,0,0,14.94444444,6.5,6.3,5,8.5,7.5,7.3,6.8,0,0,6.9,5.5,11.5,9
2019,9,27,0,15,14.94444444,6.4,6.4,5.2,8.5,7.2,7.1,7,0,0,6.8,5.1,11,8.9
2019,9,27,0,30,14.94444444,6.5,6.3,5.5,8.2,6.9,6.9,6.9,6.7,6.9,6.5,5.2,9.9,8.9
2019,9,27,0,45,14.94444444,6.6,6.2,6.3,8,7.1,6.6,7.1,6.6,6.8,6.4,5.6,6.8,8.6
2019,9,27,1,0,14.94444444,6.8,6.3,7.5,7.9,7.2,6.5,0,0,6.9,6.3,5.5,8.3,8.4
2019,9,27,1,15,14.94444444,7,6.1,9,7.6,7.2,6.4,0,0,6.8,6.4,5.8,9.1,9
2019,9,27,1,30,14.94444444,6.9,6.1,10.2,7.5,7.3,6.5,6.7,6.9,6.5,6.1,6,8.9,8.9
2019,9,27,1,45,14.94444444,7.1,6.2,9.4,7.6,7.1,6.6,6.6,6.8,6.4,5.6,5.8,8.4,8.9
2019,9,27,2,0,14.66666667,0,0,8.6,7.7,7.3,6.8,0,6.9,6.3,5.5,5.8,6.4,0
2019,9,27,2,15,14.66666667,0,0,8.1,8.1,7.1,7,0,6.8,6.4,5.1,5.8,4.8,0
2019,9,27,2,30,14.66666667,6.7,0,8,8.2,6.9,6.9,6.9,6.5,6.1,5.2,5.5,4.2,4.2
2019,9,27,2,45,14.66666667,6.6,0,7.4,7.9,6.6,7.1,6.8,6.4,5.6,5.6,5.8,4,8.4
2019,9,27,3,0,14.67222222,0,0,6.8,7.5,6.5,0,6.9,6.3,5.5,5.5,5.5,3.6,0
2019,9,27,3,15,14.67222222,0,0,6.3,7.2,6.4,0,6.8,6.4,5.1,5.8,6.8,6.6,0
2019,9,27,3,30,14.67222222,6.9,0,5.7,6.9,6.5,6.7,6.5,6.1,5.2,6,9.8,10,0
2019,9,27,3,45,14.67222222,6.8,0,5.7,7.1,6.6,6.6,6.4,5.6,5.6,5.8,10.8,13.9,9
2019,9,27,4,0,14.67222222,6.9,0,6.5,7.2,6.8,0,6.3,5.5,5.5,5.8,11.3,17.3,8.9
2019,9,27,4,15,14.67222222,6.8,0,6.6,7.2,7,0,6.4,5.1,5.8,5.8,12.6,14.5,9
2019,9,27,4,30,14.67222222,6.5,0,6.9,7.3,6.9,6.9,6.1,5.2,6,5.5,14.7,11.7,9.1
2019,9,27,4,45,14.67222222,6.4,0,6.7,7.1,7.1,6.8,5.6,5.6,5.8,5.8,14.8,8.4,9.1
2019,9,27,5,0,14.65555556,6.3,0,6.3,7.3,0,6.9,5.5,5.5,5.8,5.5,13.8,5.4,9.2
2019,9,27,5,15,14.65555556,6.4,0,6.8,7.1,0,6.8,5.1,5.8,5.8,6.8,12,6.1,9.2
2019,9,27,5,30,14.65555556,6.1,0,7.6,6.9,6.7,6.5,5.2,6,5.5,9.8,8.2,6.6,8.6
2019,9,27,5,45,14.65555556,5.6,0,8.4,6.6,6.6,6.4,5.6,5.8,5.8,10.8,10.3,6.9,7.9
2019,9,27,6,0,14.49444444,5.5,0,8.5,6.5,0,6.3,5.5,5.8,5.5,11.3,11.5,7.6,6.2
2019,9,27,6,15,14.49444444,5.1,0,8.5,6.4,0,6.4,5.8,5.8,6.8,12.6,11,8,4.9
2019,9,27,6,30,14.49444444,5.2,0,8.2,6.5,6.9,6.1,6,5.5,9.8,14.7,9.9,8.1,4.7
2019,9,27,6,45,14.49444444,5.6,0,8,6.6,6.8,5.6,5.8,5.8,10.8,14.8,6.8,9,5.8
2019,9,27,7,0,14.49444444,5.5,0,7.9,6.8,6.9,5.5,5.8,5.5,11.3,13.8,8.3,9.7,6.6
2019,9,27,7,15,14.49444444,5.8,4.6,7.6,7,6.8,5.1,5.8,6.8,12.6,12,9.1,9.9,7.9
2019,9,27,7,30,14.49444444,6,4.2,7.5,6.9,6.5,5.2,5.5,9.8,14.7,8.2,8.9,10.8,10.4
2019,9,27,7,45,14.49444444,5.8,3.8,7.6,7.1,6.4,5.6,5.8,10.8,14.8,10.3,8.4,10.5,12.6
2019,9,27,8,0,14.92222222,5.8,3.1,7.7,0,6.3,5.5,5.5,11.3,13.8,11.5,6.4,10.5,16.5
2019,9,27,8,15,14.92222222,5.8,2.9,8.1,0,6.4,5.8,6.8,12.6,12,11,4.8,10.5,19.8
2019,9,27,8,30,14.92222222,5.5,2.5,8.2,6.7,6.1,6,9.8,14.7,8.2,9.9,4.2,10.2,21.7
2019,9,27,8,45,14.92222222,5.8,2.6,7.9,6.6,5.6,5.8,10.8,14.8,10.3,6.8,4,10.1,17.7
2019,9,27,9,0,15.17222222,5.5,3.2,7.5,0,5.5,5.8,11.3,13.8,11.5,8.3,3.6,9.6,13.3
2019,9,27,9,15,15.17222222,6.8,3.2,7.2,0,5.1,5.8,12.6,12,11,9.1,6.6,9.2,8.5
2019,9,27,9,30,15.17222222,9.8,3.2,6.9,6.9,5.2,5.5,14.7,8.2,9.9,8.9,10,8.9,3.3
2019,9,27,9,45,15.17222222,10.8,3.2,7.1,6.8,5.6,5.8,14.8,10.3,6.8,8.4,13.9,8.9,3.1
2019,9,27,10,0,15.17222222,11.3,3.1,7.2,6.9,5.5,5.5,13.8,11.5,8.3,6.4,17.3,9,3
2019,9,27,10,15,15.17222222,12.6,3.2,7.2,6.8,5.8,6.8,12,11,9.1,4.8,14.5,9.3,3
2019,9,27,10,30,15.17222222,14.7,3.1,7.3,6.5,6,9.8,8.2,9.9,8.9,4.2,11.7,9.5,3
2019,9,27,10,45,15.17222222,14.8,2.7,7.1,6.4,5.8,10.8,10.3,6.8,8.4,4,8.4,9.4,3
2019,9,27,11,0,15.57222222,13.8,2.5,7.3,6.3,5.8,11.3,11.5,8.3,6.4,3.6,5.4,9.1,2.7
2019,9,27,11,15,15.57222222,12,2.3,7.1,6.4,5.8,12.6,11,9.1,4.8,6.6,6.1,8.5,2.4
2019,9,27,11,30,15.57222222,8.2,2.2,6.9,6.1,5.5,14.7,9.9,8.9,4.2,10,6.6,8.6,2.1
2019,9,27,11,45,15.57222222,10.3,3.9,6.6,5.6,5.8,14.8,6.8,8.4,4,13.9,6.9,8.8,2
2019,9,27,12,0,15.87222222,11.5,5,6.5,5.5,5.5,13.8,8.3,6.4,3.6,17.3,7.6,9,2.1
2019,9,27,12,15,15.87222222,11,5.2,6.4,5.1,6.8,12,9.1,4.8,6.6,14.5,8,8.9,2.2
2019,9,27,12,30,15.87222222,9.9,5.5,6.5,5.2,9.8,8.2,8.9,4.2,10,11.7,8.1,8.9,2.5
2019,9,27,12,45,15.87222222,6.8,6.3,6.6,5.6,10.8,10.3,8.4,4,13.9,8.4,9,8.6,2.4
2019,9,27,13,0,15.87222222,8.3,7.5,6.8,5.5,11.3,11.5,6.4,3.6,17.3,5.4,9.7,8.4,2.3
2019,9,27,13,15,15.87222222,9.1,9,7,5.8,12.6,11,4.8,6.6,14.5,6.1,9.9,9,2.1
2019,9,27,13,30,15.87222222,8.9,10.2,6.9,6,14.7,9.9,4.2,10,11.7,6.6,10.8,8.9,2
2019,9,27,13,45,15.87222222,8.4,9.4,7.1,5.8,14.8,6.8,4,13.9,8.4,6.9,10.5,8.9,2.2
2019,9,27,14,0,16.05,6.4,8.6,0,5.8,13.8,8.3,3.6,17.3,5.4,7.6,10.5,0,2.3
2019,9,27,14,15,16.05,4.8,8.1,0,5.8,12,9.1,6.6,14.5,6.1,8,10.5,0,2.4
2019,9,27,14,30,16.05,4.2,8,6.7,5.5,8.2,8.9,10,11.7,6.6,8.1,10.2,4.2,2.3
2019,9,27,14,45,16.05,4,7.4,6.6,5.8,10.3,8.4,13.9,8.4,6.9,9,10.1,8.4,2
2019,9,27,15,0,15.84444444,3.6,6.8,0,5.5,11.5,6.4,17.3,5.4,7.6,9.7,9.6,0,2.1
2019,9,27,15,15,15.84444444,6.6,6.3,0,6.8,11,4.8,14.5,6.1,8,9.9,9.2,0,2.3
2019,9,27,15,30,15.84444444,10,5.7,6.9,9.8,9.9,4.2,11.7,6.6,8.1,10.8,8.9,0,2.6
2019,9,27,15,45,15.84444444,13.9,5.7,6.8,10.8,6.8,4,8.4,6.9,9,10.5,8.9,9,2.8
2019,9,27,16,0,15.84444444,17.3,6.5,6.9,11.3,8.3,3.6,5.4,7.6,9.7,10.5,9,8.9,2.7
2019,9,27,16,15,15.84444444,14.5,6.6,6.8,12.6,9.1,6.6,6.1,8,9.9,10.5,9.3,9,2.8
2019,9,27,16,30,15.84444444,11.7,6.9,6.5,14.7,8.9,10,6.6,8.1,10.8,10.2,9.5,9.1,2.6
2019,9,27,16,45,15.84444444,8.4,6.7,6.4,14.8,8.4,13.9,6.9,9,10.5,10.1,9.4,9.1,3.3
2019,9,27,17,0,15.45,5.4,6.3,6.3,13.8,6.4,17.3,7.6,9.7,10.5,9.6,9.1,9.2,5.3
2019,9,27,17,15,15.45,6.1,6.8,6.4,12,4.8,14.5,8,9.9,10.5,9.2,8.5,9.2,6.4
2019,9,27,17,30,15.45,6.6,7.6,6.1,8.2,4.2,11.7,8.1,10.8,10.2,8.9,8.6,8.6,7.4
2019,9,27,17,45,15.45,6.9,8.4,5.6,10.3,4,8.4,9,10.5,10.1,8.9,8.8,7.9,7.4
2019,9,27,18,0,15.17777778,7.6,8.5,5.5,11.5,3.6,5.4,9.7,10.5,9.6,9,9,6.2,5.4
2019,9,27,18,15,15.17777778,8,8.5,5.1,11,6.6,6.1,9.9,10.5,9.2,9.3,8.9,4.9,3.8
2019,9,27,18,30,15.17777778,8.1,8.2,5.2,9.9,10,6.6,10.8,10.2,8.9,9.5,8.9,4.7,2.6
2019,9,27,18,45,15.17777778,9,8,5.6,6.8,13.9,6.9,10.5,10.1,8.9,9.4,8.6,5.8,3.2
2019,9,27,19,0,15.17777778,9.7,7.9,5.5,8.3,17.3,7.6,10.5,9.6,9,9.1,8.4,6.6,4.6
2019,9,27,19,15,15.17777778,9.9,7.6,5.8,9.1,14.5,8,10.5,9.2,9.3,8.5,9,7.9,6.1
2019,9,27,19,30,15.17777778,10.8,7.5,6,8.9,11.7,8.1,10.2,8.9,9.5,8.6,8.9,10.4,7.4
2019,9,27,19,45,15.17777778,10.5,7.6,5.8,8.4,8.4,9,10.1,8.9,9.4,8.8,8.9,12.6,7.1
2019,9,27,20,0,14.41666667,10.5,7.7,5.8,6.4,5.4,9.7,9.6,9,9.1,9,0,16.5,6.6
2019,9,27,20,15,14.41666667,10.5,8.1,5.8,4.8,6.1,9.9,9.2,9.3,8.5,8.9,0,19.8,6.3
2019,9,27,20,30,14.41666667,10.2,8.2,5.5,4.2,6.6,10.8,8.9,9.5,8.6,8.9,4.2,21.7,6.3
2019,9,27,20,45,14.41666667,10.1,7.9,5.8,4,6.9,10.5,8.9,9.4,8.8,8.6,8.4,17.7,6.6
2019,9,27,21,0,14.02777778,9.6,7.5,5.5,3.6,7.6,10.5,9,9.1,9,8.4,0,13.3,6.8
2019,9,27,21,15,14.02777778,9.2,7.2,6.8,6.6,8,10.5,9.3,8.5,8.9,9,0,8.5,7
2019,9,27,21,30,14.02777778,8.9,6.9,9.8,10,8.1,10.2,9.5,8.6,8.9,8.9,0,3.3,7
2019,9,27,21,45,14.02777778,8.9,7.1,10.8,13.9,9,10.1,9.4,8.8,8.6,8.9,9,3.1,6.8
2019,9,27,22,0,14.02777778,9,7.2,11.3,17.3,9.7,9.6,9.1,9,8.4,0,8.9,3,6.7
2019,9,27,22,15,14.02777778,9.3,7.2,12.6,14.5,9.9,9.2,8.5,8.9,9,0,9,3,6.9
2019,9,27,22,30,14.02777778,9.5,7.3,14.7,11.7,10.8,8.9,8.6,8.9,8.9,4.2,9.1,3,6.7
2019,9,27,22,45,14.02777778,9.4,7.1,14.8,8.4,10.5,8.9,8.8,8.6,8.9,8.4,9.1,3,6.4
2019,9,27,23,0,13.51666667,9.1,7.3,13.8,5.4,10.5,9,9,8.4,0,0,9.2,2.7,6.3
2019,9,27,23,15,13.51666667,8.5,7.1,12,6.1,10.5,9.3,8.9,9,0,0,9.2,2.4,5.9
2019,9,27,23,30,13.51666667,8.6,6.9,8.2,6.6,10.2,9.5,8.9,8.9,4.2,0,8.6,2.1,6
2019,9,27,23,45,13.51666667,8.8,6.6,10.3,6.9,10.1,9.4,8.6,8.9,8.4,9,7.9,2,6.1
2019,9,28,0,0,13.39444444,9,6.5,11.5,7.6,9.6,9.1,8.4,0,0,8.9,6.2,2.1,6.1
2019,9,28,0,15,13.39444444,8.9,6.4,11,8,9.2,8.5,9,0,0,9,4.9,2.2,6
2019,9,28,0,30,13.39444444,8.9,6.5,9.9,8.1,8.9,8.6,8.9,4.2,0,9.1,4.7,2.5,6
2019,9,28,0,45,13.39444444,8.6,6.6,6.8,9,8.9,8.8,8.9,8.4,9,9.1,5.8,2.4,6
2019,9,28,1,0,13.39444444,8.4,6.8,8.3,9.7,9,9,0,0,8.9,9.2,6.6,2.3,5.9
2019,9,28,1,15,13.39444444,9,7,9.1,9.9,9.3,8.9,0,0,9,9.2,7.9,2.1,6
2019,9,28,1,30,13.39444444,8.9,6.9,8.9,10.8,9.5,8.9,4.2,0,9.1,8.6,10.4,2,5.9
2019,9,28,1,45,13.39444444,8.9,7.1,8.4,10.5,9.4,8.6,8.4,9,9.1,7.9,12.6,2.2,5.8
2019,9,28,2,0,13.37222222,0,0,6.4,10.5,9.1,8.4,0,8.9,9.2,6.2,16.5,2.3,0
2019,9,28,2,15,13.37222222,0,0,4.8,10.5,8.5,9,0,9,9.2,4.9,19.8,2.4,0
2019,9,28,2,31,13.37222222,0,3.3,4.4,10.3,8.65,8.95,4.5,9.05,8.55,5.35,18.75,2.2,2.9
2019,9,28,2,45,13.37222222,8.4,6.6,4,10.1,8.8,8.9,9,9.1,7.9,5.8,17.7,2,5.8
2019,9,28,3,0,13.45,0,0,3.6,9.6,9,0,8.9,9.2,6.2,6.6,13.3,2.1,0
2019,9,28,3,15,13.45,0,0,6.6,9.2,8.9,0,9,9.2,4.9,7.9,8.5,2.3,0
2019,9,28,3,30,13.45,0,6.9,10,8.9,8.9,4.2,9.1,8.6,4.7,10.4,3.3,2.6,5.8
2019,9,28,3,45,13.45,9,6.8,13.9,8.9,8.6,8.4,9.1,7.9,5.8,12.6,3.1,2.8,5.8
2019,9,28,4,0,13.45,8.9,6.9,17.3,9,8.4,0,9.2,6.2,6.6,16.5,3,2.7,5.7
2019,9,28,4,15,13.45,9,6.8,14.5,9.3,9,0,9.2,4.9,7.9,19.8,3,2.8,5.7
2019,9,28,4,30,13.45,9.1,6.5,11.7,9.5,8.9,0,8.6,4.7,10.4,21.7,3,2.6,5.9
2019,9,28,4,45,13.45,9.1,6.4,8.4,9.4,8.9,9,7.9,5.8,12.6,17.7,3,3.3,6
2019,9,28,5,0,13.61666667,9.2,6.3,5.4,9.1,0,8.9,6.2,6.6,16.5,13.3,2.7,5.3,6.1
2019,9,28,5,15,13.61666667,9.2,6.4,6.1,8.5,0,9,4.9,7.9,19.8,8.5,2.4,6.4,5.9
2019,9,28,5,30,13.61666667,8.6,6.1,6.6,8.6,4.2,9.1,4.7,10.4,21.7,3.3,2.1,7.4,5.5
2019,9,28,5,45,13.61666667,7.9,5.6,6.9,8.8,8.4,9.1,5.8,12.6,17.7,3.1,2,7.4,4.8
2019,9,28,6,0,13.63333333,6.2,5.5,7.6,9,0,9.2,6.6,16.5,13.3,3,2.1,5.4,4.3
2019,9,28,6,15,13.63333333,4.9,5.1,8,8.9,0,9.2,7.9,19.8,8.5,3,2.2,3.8,4
2019,9,28,6,30,13.63333333,4.7,5.2,8.1,8.9,0,8.6,10.4,21.7,3.3,3,2.5,2.6,3.2
2019,9,28,6,45,13.63333333,5.8,5.6,9,8.6,9,7.9,12.6,17.7,3.1,3,2.4,3.2,2.9
2019,9,28,7,0,13.63333333,6.6,5.5,9.7,8.4,8.9,6.2,16.5,13.3,3,2.7,2.3,4.6,2.7
2019,9,28,7,15,13.63333333,7.9,5.8,9.9,9,9,4.9,19.8,8.5,3,2.4,2.1,6.1,2.1
2019,9,28,7,30,13.63333333,10.4,6,10.8,8.9,9.1,4.7,21.7,3.3,3,2.1,2,7.4,2
2019,9,28,7,45,13.63333333,12.6,5.8,10.5,8.9,9.1,5.8,17.7,3.1,3,2,2.2,7.1,1.7
2019,9,28,8,0,14.04444444,16.5,5.8,10.5,0,9.2,6.6,13.3,3,2.7,2.1,2.3,6.6,1.3
2019,9,28,8,15,14.04444444,19.8,5.8,10.5,0,9.2,7.9,8.5,3,2.4,2.2,2.4,6.3,1.2
2019,9,28,8,30,14.04444444,21.7,5.5,10.2,4.2,8.6,10.4,3.3,3,2.1,2.5,2.3,6.3,1.3
2019,9,28,8,45,14.04444444,17.7,5.8,10.1,8.4,7.9,12.6,3.1,3,2,2.4,2,6.6,1.4
2019,9,28,9,0,14.34444444,13.3,5.5,9.6,0,6.2,16.5,3,2.7,2.1,2.3,2.1,6.8,1.4
2019,9,28,9,15,14.34444444,8.5,6.8,9.2,0,4.9,19.8,3,2.4,2.2,2.1,2.3,7,1.6
2019,9,28,9,30,14.34444444,3.3,9.8,8.9,0,4.7,21.7,3,2.1,2.5,2,2.6,7,1.7
2019,9,28,9,45,14.34444444,3.1,10.8,8.9,9,5.8,17.7,3,2,2.4,2.2,2.8,6.8,1.7
2019,9,28,10,0,14.34444444,3,11.3,9,8.9,6.6,13.3,2.7,2.1,2.3,2.3,2.7,6.7,1.8
2019,9,28,10,15,14.34444444,3,12.6,9.3,9,7.9,8.5,2.4,2.2,2.1,2.4,2.8,6.9,1.8
2019,9,28,10,30,14.34444444,3,14.7,9.5,9.1,10.4,3.3,2.1,2.5,2,2.3,2.6,6.7,1.7
2019,9,28,10,45,14.34444444,3,14.8,9.4,9.1,12.6,3.1,2,2.4,2.2,2,3.3,6.4,1.5
2019,9,28,11,0,15.12222222,2.7,13.8,9.1,9.2,16.5,3,2.1,2.3,2.3,2.1,5.3,6.3,1.3
2019,9,28,11,15,15.12222222,2.4,12,8.5,9.2,19.8,3,2.2,2.1,2.4,2.3,6.4,5.9,1.3
2019,9,28,11,30,15.12222222,2.1,8.2,8.6,8.6,21.7,3,2.5,2,2.3,2.6,7.4,6,1.3
2019,9,28,11,45,15.12222222,2,10.3,8.8,7.9,17.7,3,2.4,2.2,2,2.8,7.4,6.1,1.4
2019,9,28,12,0,15.43888889,2.1,11.5,9,6.2,13.3,2.7,2.3,2.3,2.1,2.7,5.4,6.1,1.5
2019,9,28,12,15,15.43888889,2.2,11,8.9,4.9,8.5,2.4,2.1,2.4,2.3,2.8,3.8,6,1.4
2019,9,28,12,30,15.43888889,2.5,9.9,8.9,4.7,3.3,2.1,2,2.3,2.6,2.6,2.6,6,1.2
2019,9,28,12,45,15.43888889,2.4,6.8,8.6,5.8,3.1,2,2.2,2,2.8,3.3,3.2,6,1.2
2019,9,28,13,0,15.43888889,2.3,8.3,8.4,6.6,3,2.1,2.3,2.1,2.7,5.3,4.6,5.9,1.2
2019,9,28,13,15,15.43888889,2.1,9.1,9,7.9,3,2.2,2.4,2.3,2.8,6.4,6.1,6,1.2
2019,9,28,13,30,15.43888889,2,8.9,8.9,10.4,3,2.5,2.3,2.6,2.6,7.4,7.4,5.9,1.1
2019,9,28,13,45,15.43888889,2.2,8.4,8.9,12.6,3,2.4,2,2.8,3.3,7.4,7.1,5.8,1.2
2019,9,28,14,0,15.46111111,2.3,6.4,0,16.5,2.7,2.3,2.1,2.7,5.3,5.4,6.6,0,1.2
2019,9,28,14,15,15.46111111,2.4,4.8,0,19.8,2.4,2.1,2.3,2.8,6.4,3.8,6.3,0,1.2
2019,9,28,14,30,15.46111111,2.3,4.2,4.2,21.7,2.1,2,2.6,2.6,7.4,2.6,6.3,5.7,1.4
2019,9,28,14,45,15.46111111,2,4,8.4,17.7,2,2.2,2.8,3.3,7.4,3.2,6.6,5.8,1.4
2019,9,28,15,0,15.16666667,2.1,3.6,0,13.3,2.1,2.3,2.7,5.3,5.4,4.6,6.8,0,1.3
2019,9,28,15,15,15.16666667,2.3,6.6,0,8.5,2.2,2.4,2.8,6.4,3.8,6.1,7,0,1.3
2019,9,28,15,30,15.16666667,2.6,10,0,3.3,2.5,2.3,2.6,7.4,2.6,7.4,7,5.8,1.3
2019,9,28,15,45,15.16666667,2.8,13.9,9,3.1,2.4,2,3.3,7.4,3.2,7.1,6.8,5.8,1.3
2019,9,28,16,0,15.16666667,2.7,17.3,8.9,3,2.3,2.1,5.3,5.4,4.6,6.6,6.7,5.7,1.2
2019,9,28,16,15,15.16666667,2.8,14.5,9,3,2.1,2.3,6.4,3.8,6.1,6.3,6.9,5.7,1.1
2019,9,28,16,30,15.16666667,2.6,11.7,9.1,3,2,2.6,7.4,2.6,7.4,6.3,6.7,5.9,1
2019,9,28,16,45,15.16666667,3.3,8.4,9.1,3,2.2,2.8,7.4,3.2,7.1,6.6,6.4,6,0.8
2019,9,28,17,0,14.07777778,5.3,5.4,9.2,2.7,2.3,2.7,5.4,4.6,6.6,6.8,6.3,6.1,0.8
2019,9,28,17,15,14.07777778,6.4,6.1,9.2,2.4,2.4,2.8,3.8,6.1,6.3,7,5.9,5.9,0.9
2019,9,28,17,30,14.07777778,7.4,6.6,8.6,2.1,2.3,2.6,2.6,7.4,6.3,7,6,5.5,1
2019,9,28,17,45,14.07777778,7.4,6.9,7.9,2,2,3.3,3.2,7.1,6.6,6.8,6.1,4.8,1.1
2019,9,28,18,0,13.53888889,5.4,7.6,6.2,2.1,2.1,5.3,4.6,6.6,6.8,6.7,6.1,4.3,1.1
2019,9,28,18,15,13.53888889,3.8,8,4.9,2.2,2.3,6.4,6.1,6.3,7,6.9,6,4,1.1
2019,9,28,18,30,13.53888889,2.6,8.1,4.7,2.5,2.6,7.4,7.4,6.3,7,6.7,6,3.2,1.1
2019,9,28,18,45,13.53888889,3.2,9,5.8,2.4,2.8,7.4,7.1,6.6,6.8,6.4,6,2.9,1.1
2019,9,28,19,0,13.53888889,4.6,9.7,6.6,2.3,2.7,5.4,6.6,6.8,6.7,6.3,5.9,2.7,1.8
2019,9,28,19,15,13.53888889,6.1,9.9,7.9,2.1,2.8,3.8,6.3,7,6.9,5.9,6,2.1,3
2019,9,28,19,30,13.53888889,7.4,10.8,10.4,2,2.6,2.6,6.3,7,6.7,6,5.9,2,4.2
